Name,w1_euc,w1_vec,w1_index,w2_euc,w2_vec,w2_index,w3_euc,w3_vec,w3_index,s4_euc,s4_vec,s4_index,b5_euc,b5_vec,b5_index,callibrate_euc,callibrate_vec,callibrate_index,callibrate_pearsonr,callibrate_pearsonr_recal
participant-001,"[[1.162571121232463, 1.2564739980841748], [0.592660933343618, 0.8887781005098333], [0.9043126274073074, 0.7731010640932259]]",0.27328077142607915,0,"[[1.0178126619534384, 1.8607678950083182], [0.43863761328892464, 0.9326081823783499], [0.8072782429071699, 1.5744122996374743]]",0.20416945969946082,0,"[[1.060038088746296, 1.0815315969644113], [0.5284445363057627, 0.7355956503485056], [0.8498968512621412, 0.6865809739032709]]",0.30717823760422097,5,"[[1.3943518956310628, 1.8927730164818792], [0.7768051303759099, 1.243829248930099], [0.9980183712072831, 1.1681202410841662]]",0.4302420448211384,18,"[[1.790925026596626, 1.7764703410046625], [1.1036847232539486, 1.0729481869377087], [1.2024371395640643, 1.1735372791696232]]",0.6633920962506121,12,"[[1.023314055371409, 1.3875544718659565], [0.7015605102414086, 0.6348057113257027], [0.6107095732810063, 1.1703609297377213]]",0.7764061062994042,0,"[0.3328302025099176, 2.026105226333142e-55]","[-0.11748389313315236, 6.836063433694778e-08]"
