frame,PathIDX,seconds,gaze_confidence,gaze_vector,target_vector,gaze_vis_x,gaze_vis_y,target_vis_x,target_vis_y,left_right_eye_is_blinking,gaze_x_recal,gaze_y_recal,correction_index
0,99,0.0,0.9,"[-0.1162429, 0.0009415, 0.8029807]","[-0.1269848, -0.0168777, 0.8930518]",-7.710656,2.314471,-8.09275,-1.082698,False,-7.26682911306739,0.5746071560526951,15
1,99,0.01700000000005275,0.9,"[-0.1173275, 0.0003042, 0.8030697]","[-0.1215355, -0.0171513, 0.8934177]",-7.078255,1.727671,-7.746644,-1.099797,False,-6.685583010461169,-0.056677073455402294,15
2,99,0.033999999999991815,0.9,"[-0.1090369, 0.0020734, 0.7590854]","[-0.1233385, -0.0153939, 0.8893992]",-7.261863,1.450944,-7.895205,-0.9915887,False,-6.905394326552907,-0.37728799339898145,15
3,99,0.05000000000006821,0.9,"[-0.1092463, 0.0038541, 0.7592678]","[-0.1209368, -0.0140721, 0.8886541]",-6.757363,1.558084,-7.749766,-0.9072163,False,-6.376012215921442,-0.23255389502198032,15
4,99,0.06700000000000728,0.9,"[-0.1179901, 0.0076369, 0.7934631]","[-0.1181791, -0.0144902, 0.8918257]",-6.695345,1.480039,-7.548498,-0.9308479,False,-6.321351698506943,-0.3175655540049671,15
5,99,0.08299999999996999,0.9,"[-0.1168471, 0.0071445, 0.7936952]","[-0.1223958, -0.0156834, 0.8885223]",-6.417455,0.6465955,-7.843251,-1.011229,False,-6.131668980668435,-1.2436797856516348,15
6,99,0.10099999999999909,1.0,"[-0.1124344, 0.0079916, 0.7669675]","[-0.1277413, -0.0130581, 0.8856035]",-6.113725,0.9374607,-8.207852,-0.8447536,False,-5.787109808958176,-0.9014241684651288,15
7,99,0.1169999999999618,1.0,"[-0.1122271, 0.0083217, 0.7670538]","[-0.1303535, -0.0137261, 0.8862648]",-6.031996,0.2829473,-8.36718,-0.8873,False,-5.778073054866324,-1.635202050156665,15
8,99,0.13400000000001455,1.0,"[-0.1142232, 0.0108781, 0.7827601]","[-0.1321909, -0.0150598, 0.8857331]",-6.009285,0.1576264,-8.488433,-0.9740835,False,-5.769103530788419,-1.7753641446681527,15
9,99,0.14999999999997726,1.0,"[-0.1159838, 0.009884, 0.7821186]","[-0.1342783, -0.0134812, 0.887192]",-5.980055,-0.4205663,-8.606509,-0.8705593,False,-5.8051665638356855,-2.425621208072717,15
10,99,0.16700000000003,1.0,"[-0.1164338, 0.0059452, 0.8088499]","[-0.1378126, -0.0078766, 0.8861127]",-5.971644,-0.4384487,-8.840101,-0.5092877,False,-5.798586759101921,-2.445375554452716,15
11,99,0.18299999999999272,1.0,"[-0.1199009, 0.0072575, 0.8074486]","[-0.1374295, -0.0022351, 0.8873705]",-5.98319,-0.8231816,-8.803613,-0.1443132,False,-5.854356177279728,-2.8795339978965844,15
12,99,0.20100000000002183,1.0,"[-0.1110536, 0.0083545, 0.7938547]","[-0.1399848, 0.0046709, 0.8859972]",-5.953178,-0.8415863,-8.978338,0.3020549,False,-5.825693495328444,-2.8988501268115323,15
13,99,0.21699999999998454,1.0,"[-0.1115008, 0.0114998, 0.7939411]","[-0.1364865, 0.0113462, 0.8844827]",-6.134815,-0.8957542,-8.772248,0.734953,False,-6.018069613331132,-2.968534224915851,15
14,99,0.2340000000000373,1.0,"[-0.1122275, 0.0240273, 0.8460975]","[-0.135989, 0.0094828, 0.8870929]",-6.215476,-1.010476,-8.715439,0.6124533,False,-6.11385319816838,-3.1016648138127114,15
15,99,0.25,1.0,"[-0.1145469, 0.0341938, 0.8460222]","[-0.1339444, 0.0056015, 0.8830547]",-5.909438,-0.7841153,-8.625051,0.3634428,False,-5.774294156672427,-2.831998664013139,15
16,99,0.26700000000005275,1.0,"[-0.1044579, 0.0253741, 0.8412406]","[-0.1385573, 0.0118294, 0.8779322]",-5.791103,-0.8312356,-8.96858,0.7719654,False,-5.658373417898188,-2.879479729186376,15
17,99,0.2839999999999918,1.0,"[-0.1071747, 0.0213036, 0.8410711]","[-0.1381142, 0.0220675, 0.8762319]",-5.497152,-0.6677526,-8.95743,1.442663,False,-5.338384608318448,-2.6812538883564794,15
18,99,0.3000000000000682,1.0,"[-0.1122156, 0.0257605, 0.9470625]","[-0.1281427, 0.0215034, 0.8812955]",-5.50651,-0.6143754,-8.272983,1.397727,False,-5.341881880713329,-2.621540482649728,15
19,99,0.3170000000000073,1.0,"[-0.1112673, 0.0244896, 0.9478377]","[-0.1280073, 0.0203859, 0.8793968]",-5.088728,-0.2868374,-8.281957,1.327973,False,-4.876223720382731,-2.2325313172070045,15
20,99,0.33400000000006,1.0,"[-0.1109481, 0.0111324, 0.986412]","[-0.1268956, 0.0242447, 0.8780384]",-5.030843,-0.3121695,-8.223548,1.581669,False,-4.8197803473288925,-2.2583298768734448,15
21,99,0.3550000000000182,1.0,"[-0.1061692, 0.0162193, 0.9912027]","[-0.1187096, 0.030635, 0.8812928]",-4.697399,-0.2320186,-7.671533,1.990879,False,-4.468824456823599,-2.1521452669139594,15
22,99,0.3669999999999618,0.9,"[-0.1062328, 0.0049648, 1.005336]","[-0.1192993, 0.0305014, 0.8779702]",-4.65222,-0.1845644,-7.738003,1.989705,False,-4.417093896278024,-2.096514736274254,15
23,99,0.38400000000001455,0.9,"[-0.1058371, 0.002766, 1.005405]","[-0.1140028, 0.0322936, 0.8793513]",-4.324831,-0.3943286,-7.386864,2.103202,False,-4.10545119915748,-2.3173640351929494,15
24,99,0.4010000000000673,1.0,"[-0.1196126, -0.0083817, 1.141862]","[-0.1125884, 0.0322879, 0.8807113]",-4.279849,-0.3200234,-7.285065,2.099587,False,-4.050856369506082,-2.231480704506863,15
