frame,PathIDX,seconds,gaze_confidence,gaze_vector,target_vector,gaze_vis_x,gaze_vis_y,target_vis_x,target_vis_y,left_right_eye_is_blinking,gaze_x_recal,gaze_y_recal,correction_index
0,99,0.0,0.9,"[-0.3687139, 0.2098763, 1.643503]","[-0.2886172, 0.1869057, 0.9621961]",-13.6551,8.512869,-16.69697,10.99276,False,-15.015213300020243,12.47815490431914,7
1,99,0.01850000000001728,0.67,"[-0.3541294, 0.2411818, 1.647522]","[-0.2958896, 0.1903325, 0.9635406]",-13.64736,8.492723,-17.07098,11.17404,False,-15.007850992744348,12.45499402175426,7
2,99,0.03340000000002874,0.67,"[-0.3547679, 0.2492219, 1.647082]","[-0.3000715, 0.1894611, 0.967255]",-14.95592,6.423001,-17.23546,11.0825,False,-16.547273015072953,10.02891978436974,7
3,99,0.05010000000004311,0.67,"[-0.3612262, 0.2448966, 1.647266]","[-0.3057408, 0.1896161, 0.9692817]",-15.05542,6.487666,-17.50685,11.06873,False,-16.652376360769853,10.101607772547583,7
4,99,0.0666999999999689,0.67,"[-0.3654872, 0.2443757, 1.6487]","[-0.310867, 0.1914338, 0.9720419]",-15.14335,6.457629,-17.7347,11.14124,False,-16.749950542626387,10.0648716148983,7
5,99,0.08370000000002165,0.67,"[-0.3817552, 0.2431911, 1.649067]","[-0.3159899, 0.1946823, 0.9733528]",-15.17143,6.498134,-17.98554,11.3106,False,-16.778414001625574,10.111160876736115,7
6,99,0.10009999999999764,0.67,"[-0.3850757, 0.2436127, 1.648607]","[-0.3202417, 0.1962153, 0.9758534]",-14.48027,8.436343,-18.16807,11.36889,False,-15.919835480977868,12.37124097077854,7
7,99,0.11670000000003711,0.75,"[-0.4006035, 0.2468169, 1.648957]","[-0.3228504, 0.197049, 0.9785638]",-14.47688,8.348985,-18.2589,11.38514,False,-15.92083783136073,12.270141133192784,7
8,99,0.1332999999999629,0.75,"[-0.4004564, 0.2462788, 1.649323]","[-0.3267535, 0.1993513, 0.9805333]",-15.3615,6.603834,-18.43017,11.49212,False,-16.980147263558248,10.2293672928106,7
9,99,0.15030000000001564,0.9,"[-0.4351941, 0.183404, 1.629179]","[-0.3286215, 0.2021033, 0.9831966]",-15.31331,6.611115,-18.48158,11.61577,False,-16.92716590672584,10.23886769019135,7
10,99,0.16679999999996653,0.9,"[-0.4381113, 0.1852175, 1.62875]","[-0.3306044, 0.2031427, 0.986052]",-14.39471,8.247708,-18.53532,11.64099,False,-15.836617171054808,12.15466641796828,7
11,99,0.1834999999999809,0.9,"[-0.2638711, 0.1103587, 0.9750159]","[-0.3332306, 0.2023049, 0.9887597]",-14.43678,8.216754,-18.62479,11.56339,False,-15.884193949891829,12.11788439489159,7
12,99,0.2038000000000011,0.9,"[-0.2643489, 0.1110421, 0.9748867]","[-0.3346564, 0.2010484, 0.9915447]",-14.38329,8.143762,-18.65006,11.46206,False,-15.82974923785012,12.034532873748539,7
13,99,0.22040000000004056,0.67,"[-0.252318, 0.1449084, 0.977029]","[-0.3366621, 0.1994597, 0.9937115]",-14.42757,8.169665,-18.716,11.3497,False,-15.876677583329322,12.063551652713489,7
