frame,PathIDX,seconds,gaze_confidence,gaze_vector,target_vector,gaze_vis_x,gaze_vis_y,target_vis_x,target_vis_y,left_right_eye_is_blinking,gaze_x_recal,gaze_y_recal,correction_index
0,99,0.0,0.7,"[0.1103651, 0.2254044, 2.094934]","[-0.0035864, -0.0086718, 0.8723559]",0.7752485,-0.9086109,-0.2355502,-0.5695404,False,1.1812710064390752,0.15755067760416086,11
1,99,0.016100000000051296,0.0,"[0.1144347, 0.2285825, 2.093968]","[-0.0019588, -0.0025174, 0.8711064]",0.7704565,-0.950563,-0.128836,-0.1655789,True,1.1742438656390508,0.1143195788993846,11
2,99,0.033200000000078944,0.0,"[0.1125869, 0.2307109, 2.094551]","[0.0014435, 0.0011753, 0.8725097]",0.7943473,-0.9611539,0.09479366,0.07717748,True,1.1973854566056454,0.10434431536502231,11
3,99,0.049200000000041655,0.0,"[0.1111147, 0.2296451, 2.094713]","[0.0054671, 0.0063944, 0.8712844]",0.8708071,-1.26708,0.3595102,0.4204905,True,1.2567251671699986,-0.20674312387272553,11
4,99,0.06600000000003092,0.0,"[0.109281, 0.2330425, 2.094388]","[0.0076201, 0.0102255, 0.8689423]",1.133743,-1.176394,0.5024354,0.6742133,True,1.5226316633766714,-0.10384837585507922,11
5,99,0.08280000000002019,0.0,"[0.1090176, 0.2337647, 2.094498]","[0.0107479, 0.0121132, 0.8669853]",1.129238,-1.286593,0.710253,0.8004656,True,1.512195884119376,-0.2171048157752007,11
6,99,0.09919999999999618,0.0,"[0.1078549, 0.2360384, 2.094848]","[0.017337, 0.0167748, 0.8676672]",1.270331,-1.42448,1.144682,1.107573,True,1.6447868522320959,-0.35333114492170137,11
7,99,0.11599999999998545,0.45,"[0.0240816, 0.069062, 2.078395]","[0.0187989, 0.0165004, 0.8673103]",1.296442,-1.482018,1.241686,1.089911,True,1.6675915064454891,-0.4114012671640981,11
8,99,0.13250000000005002,0.45,"[0.0231815, 0.0635151, 2.079439]","[0.017683, 0.017865, 0.8671227]",1.240127,-1.289238,1.168258,1.180277,True,1.6221246978533943,-0.2156729608248047,11
9,99,0.1493000000000393,0.75,"[0.0143839, -0.0020989, 1.017203]","[0.0169947, 0.0210273, 0.8645423]",1.147526,-1.277006,1.126145,1.393266,False,1.530867985371899,-0.2065826836370166,11
10,99,0.16610000000002856,0.75,"[0.0125035, -0.004174, 1.017606]","[0.0154801, 0.0240712, 0.8635647]",0.9198662,-1.191983,1.026965,1.596662,False,1.3094870472838263,-0.1278430232271821,11
11,99,0.18280000000004293,0.75,"[0.0116455, -0.0136492, 0.8606262]","[0.0142683, 0.0321221, 0.865114]",0.9472767,-1.101018,0.9448943,2.126441,False,1.34161861250152,-0.03346837668889724,11
