frame,PathIDX,seconds,gaze_confidence,gaze_vector,target_vector,gaze_vis_x,gaze_vis_y,target_vis_x,target_vis_y,left_right_eye_is_blinking,gaze_x_recal,gaze_y_recal,correction_index
0,99,0.0,0.8,"[-0.2646371, 0.2508222, 1.526852]","[-1.05329, 1.114818, 6.203279]",-9.832934,9.328887,-9.63667,10.18812,False,-11.917997417146786,8.232163707048374,0
1,99,0.016999999999825377,0.8,"[-0.264703, 0.2509777, 1.526507]","[-1.054417, 1.119352, 6.20226]",-9.837513,9.33664,-9.648343,10.23032,False,-11.92334792588429,8.239269578249514,0
2,99,0.03299999999944703,0.8,"[-0.2644076, 0.2515342, 1.526905]","[-1.049827, 1.121278, 6.202632]",-9.824241,9.354586,-9.606557,10.24695,False,-11.918621206592409,8.256107716538642,0
3,99,0.049999999999272404,0.8,"[-0.3058859, 0.2949039, 1.77407]","[-1.054022, 1.118508, 6.202365]",-9.782777,9.437985,-9.644634,10.2226,False,-11.911145133562338,8.334027941052621,0
4,99,0.06700000000000728,0.6,"[-0.0791141, 0.0810235, 0.5048811]","[-1.052722, 1.120628, 6.202153]",-8.905737,9.117109,-9.633288,10.24191,False,-11.196858127944726,8.051169208588137,0
5,99,0.08399999999983265,0.6,"[-0.0795477, 0.0813793, 0.5044546]","[-1.053223, 1.120456, 6.202094]",-8.961212,9.164082,-9.637873,10.24047,False,-11.249154649418532,8.09376830703058,0
6,99,0.0999999999994543,0.7,"[-0.4391229, 0.3892518, 2.304661]","[-1.051584, 1.118534, 6.202934]",-10.78765,9.586647,-9.621874,10.22192,True,-12.67112903776572,8.455296263584454,0
7,99,0.11699999999927968,0.7,"[-0.4401005, 0.3889574, 2.304111]","[-1.053969, 1.116748, 6.202712]",-10.81362,9.581776,-9.643629,10.2063,True,-12.688445898593516,8.450360473739279,0
8,99,0.13299999999981083,0.6,"[-0.445911, 0.4331035, 2.479366]","[-1.049745, 1.119111, 6.202851]",-10.19558,9.908632,-9.605487,10.22721,True,-12.332602378931357,8.763187676511242,0
9,99,0.15099999999983993,0.6,"[-0.4458595, 0.4328492, 2.479331]","[-1.051066, 1.118573, 6.202926]",-10.19457,9.903066,-9.617234,10.22228,True,-12.33039363900099,8.758049048290252,0
10,99,0.16699999999946158,0.6,"[-0.4458471, 0.4336724, 2.479499]","[-1.046651, 1.119547, 6.203457]",-10.19362,9.920866,-9.576789,10.23014,True,-12.33446081512605,8.7745506200494,0
11,99,0.18399999999928696,0.8,"[-0.3897448, 0.3873565, 2.242852]","[-1.047605, 1.117054, 6.203764]",-9.857964,9.798728,-9.584885,10.20735,False,-12.061270396200104,8.666913225894207,0
12,99,0.1999999999998181,0.8,"[-0.3890753, 0.3873918, 2.243315]","[-1.041929, 1.11799, 6.204689]",-9.839366,9.797619,-9.532514,10.21422,False,-12.047642871601068,8.66618998444611,0
13,99,0.21699999999964348,0.9,"[-0.2395307, 0.2354369, 1.370792]","[-1.047615, 1.121989, 6.20284]",-9.911732,9.745605,-9.586375,10.25297,False,-12.085642563257904,8.616833053114854,0
14,99,0.23399999999946886,0.9,"[-0.2378369, 0.2344344, 1.371538]","[-1.041211, 1.121063, 6.20402]",-9.83777,9.69972,-9.527072,10.24279,False,-12.020384138015281,8.575543722424262,0
15,99,0.25,0.6,"[-0.2039037, 0.2000503, 1.165648]","[-1.043448, 1.122125, 6.203552]",-9.922203,9.738314,-9.547879,10.25304,False,-12.091203660525293,8.609909158293945,0
16,99,0.2669999999998254,0.6,"[-0.2028019, 0.1981512, 1.15093]","[-1.040904, 1.120198, 6.204434]",-9.993334,9.768627,-9.523696,10.23438,False,-12.15027887787178,8.636822234122402,0
17,99,0.282999999999447,0.6,"[-0.203424, 0.1986087, 1.150303]","[-1.039171, 1.118918, 6.20477]",-10.02872,9.795979,-9.507622,10.22239,False,-12.182940977570045,8.661576963830955,0
18,99,0.2999999999992724,0.6,"[-0.2026705, 0.1985172, 1.150988]","[-1.034337, 1.120967, 6.205364]",-9.986497,9.785845,-9.463305,10.23976,False,-12.149970797119408,8.65288096239286,0
19,99,0.3170000000000073,0.8,"[-0.2892486, 0.2823192, 1.677428]","[-1.03908, 1.116251, 6.205156]",-9.783632,9.553622,-9.506223,10.19792,False,-11.94260432322414,8.44111493641758,0
20,99,0.33399999999983265,0.8,"[-0.2864096, 0.2824154, 1.678335]","[-1.035276, 1.112611, 6.20639]",-9.684293,9.551744,-9.470201,10.16338,False,-11.87089369095257,8.440998784318664,0
21,99,0.35499999999956344,0.8,"[-0.2119833, 0.2197271, 1.259563]","[-1.0413, 1.110045, 6.205762]",-9.553296,9.895502,-9.525247,10.14143,False,-11.868688275250317,8.761521946119721,0
22,99,0.3669999999992797,0.8,"[-0.2077876, 0.2024214, 1.217194]","[-1.040763, 1.108914, 6.206034]",-9.687595,9.441974,-9.52002,10.13088,False,-11.84397941309665,8.339277775514375,0
23,99,0.3829999999998108,0.8,"[-0.2086158, 0.2014872, 1.21704]","[-1.04302, 1.112872, 6.205056]",-9.726684,9.40035,-9.541758,10.16785,False,-11.860896529720819,8.300087633074474,0
24,99,0.3999999999996362,0.8,"[-0.2078078, 0.2009463, 1.217381]","[-1.045842, 1.118018, 6.203601]",-9.68706,9.372981,-9.569305,10.21623,False,-11.825191948453186,8.275386408010306,0
25,99,0.4169999999994616,0.8,"[-0.2231561, 0.2235187, 1.328151]","[-1.046821, 1.124085, 6.20249]",-9.537756,9.552966,-9.579781,10.27229,False,-11.766176807939033,8.444525022512272,0
26,99,0.4329999999999927,0.8,"[-0.2240726, 0.2238837, 1.328386]","[-1.041659, 1.119389, 6.204311]",-9.574543,9.56662,-9.530659,10.22734,False,-11.796189237073404,8.456570011665674,0
27,99,0.45100000000002183,0.8,"[-0.2183527, 0.2165882, 1.286046]","[-1.040951, 1.122206, 6.203795]",-9.636134,9.559706,-9.525081,10.25337,False,-11.838495505556098,8.449159976873858,0
28,99,0.4679999999998472,0.8,"[-0.2231809, 0.2227825, 1.327894]","[-1.038396, 1.121511, 6.204317]",-9.540611,9.523893,-9.501342,10.24631,False,-11.76046811749025,8.417551467312178,0
29,99,0.4859999999998763,0.8,"[-0.2235955, 0.2234803, 1.327528]","[-1.029895, 1.121356, 6.205764]",-9.560595,9.555758,-9.422798,10.24259,False,-11.783293371927394,8.446737730347305,0
30,99,0.501999999999498,0.8,"[-0.2550433, 0.2514919, 1.509237]","[-1.028901, 1.114939, 6.207071]",-9.591696,9.460566,-9.411919,10.18311,False,-11.780195088082174,8.358064369004062,0
31,99,0.5189999999993233,0.8,"[-0.2557655, 0.253458, 1.50874]","[-1.028176, 1.110559, 6.208055]",-9.621455,9.536255,-9.403945,10.14236,False,-11.821717504548674,8.42767992869345,0
32,99,0.5349999999998545,0.8,"[-0.2457751, 0.2489117, 1.472837]","[-1.025643, 1.107072, 6.209024]",-9.473764,9.592436,-9.379753,10.10963,False,-11.73083376704702,8.48212708771753,0
33,99,0.5519999999996799,0.8,"[-0.2474835, 0.2486656, 1.472521]","[-1.022746, 1.107309, 6.209551]",-9.54042,9.585144,-9.35295,10.11091,False,-11.776669972977603,8.47428419285082,0
34,99,0.5689999999995052,0.8,"[-0.2484731, 0.2440236, 1.485227]","[-1.021674, 1.104625, 6.210098]",-9.497427,9.330369,-9.342512,10.08603,False,-11.67788957630735,8.239018559366487,0
35,99,0.5850000000000364,0.8,"[-0.2471531, 0.2450585, 1.485335]","[-1.02172, 1.100681, 6.210916]",-9.447206,9.368567,-9.34171,10.04946,False,-11.652078763044866,8.275217499599359,0
36,99,0.6019999999998618,0.8,"[-0.2749017, 0.2763479, 1.672096]","[-1.019814, 1.096104, 6.211838]",-9.33622,9.384464,-9.323234,10.00706,False,-11.576760653947296,8.291754555764276,0
37,99,0.6179999999994834,0.8,"[-0.2754641, 0.2752788, 1.67217]","[-1.013916, 1.093828, 6.213358]",-9.354578,9.348395,-9.26802,9.98431,False,-11.58029886614139,8.25804810572011,0
