frame,PathIDX,seconds,gaze_confidence,gaze_vector,target_vector,gaze_vis_x,gaze_vis_y,target_vis_x,target_vis_y,left_right_eye_is_blinking,gaze_x_recal,gaze_y_recal,correction_index
0,99,0.0,1.0,"[0.0744311, 0.027361, 1.659127]","[0.1245695, -0.1268454, 1.190319]",10.59501,-0.9519321,5.974384,-6.082726,False,9.433638263520772,-7.969244043261715,18
1,99,0.01659999999998263,1.0,"[0.0773284, 0.030661, 1.659248]","[0.1263512, -0.1245896, 1.193148]",7.679516,1.263265,6.044941,-5.961274,False,7.350790493928057,-6.344711163275271,18
2,99,0.03309999999999036,1.0,"[0.0862827, 0.0454298, 1.944655]","[0.1336588, -0.1270263, 1.188551]",7.702275,1.301698,6.416255,-6.100327,False,7.372667735861473,-6.3243267976493565,18
3,99,0.04989999999997963,1.0,"[0.0850865, 0.0419276, 1.944944]","[0.1396995, -0.1137903, 1.184864]",7.45041,0.6425238,6.724326,-5.48567,False,7.106984618068461,-6.688673301442703,18
4,99,0.06770000000000209,1.0,"[0.0925264, 0.0506702, 1.932472]","[0.1388323, -0.1121813, 1.185014]",7.380108,0.6294486,6.682122,-5.407886,False,7.050057008209522,-6.688954300745779,18
5,99,0.08420000000000982,1.0,"[0.1844127, -0.0045003, 1.826202]","[0.1369018, -0.1136782, 1.184358]",7.293379,0.5177644,6.593645,-5.482623,False,6.970194046428981,-6.745999887483652,18
6,99,0.10129999999998063,1.0,"[0.1805397, -0.0059905, 1.827577]","[0.1412947, -0.1140617, 1.181597]",7.291821,0.4850903,6.819021,-5.513785,False,6.965667549131501,-6.76522206340104,18
7,99,0.11820000000000164,1.0,"[0.2266739, -0.0301098, 2.083041]","[0.1427771, -0.1218813, 1.182316]",7.229067,0.5166788,6.885725,-5.885656,False,6.9192133278195715,-6.739803704735749,18
8,99,0.13519999999999754,1.0,"[0.2281566, -0.0376241, 2.082935]","[0.1414092, -0.1219434, 1.188396]",7.252286,0.5218724,6.785812,-5.858715,False,6.938103333602834,-6.739191586408458,18
9,99,0.15170000000000528,1.0,"[0.250337, -0.0530422, 2.082396]","[0.1455086, -0.1202952, 1.187676]",7.466712,0.8192908,6.984809,-5.783549,False,7.1377007561759,-6.585518669830509,18
10,99,0.1682999999999879,1.0,"[0.2559561, -0.0512877, 2.082331]","[0.1438143, -0.114277, 1.187614]",7.415121,0.907024,6.904625,-5.496313,False,7.1057368963781045,-6.5279729504812245,18
11,99,0.1852000000000089,1.0,"[0.4780996, -0.0813784, 3.243948]","[0.1454972, -0.1093037, 1.187337]",7.804931,0.8212984,6.986242,-5.259705,False,7.405436907675075,-6.62030103533893,18
12,99,0.20199999999999818,1.0,"[0.4829885, -0.077444, 3.243609]","[0.1453256, -0.1035679, 1.187439]",7.827647,0.9007577,6.977489,-4.984699,False,7.431416288466121,-6.575568248880194,18
13,99,0.2189000000000192,1.0,"[0.4109805, -0.0489914, 2.454205]","[0.1485041, -0.1026796, 1.1864]",8.084012,1.242568,7.134724,-4.946462,False,7.668663234955873,-6.400015145199724,18
14,99,0.23529999999999518,1.0,"[0.4121153, -0.0430886, 2.454557]","[0.1500617, -0.1032215, 1.188475]",8.086077,1.153725,7.196319,-4.963803,False,7.661339772630334,-6.452951708589346,18
15,99,0.2522000000000162,1.0,"[0.3956496, -0.0262309, 2.202868]","[0.1541092, -0.0974354, 1.187531]",8.196844,1.611729,7.394107,-4.690538,False,7.795131926098363,-6.192966464962764,18
16,99,0.2687000000000239,1.0,"[0.396655, -0.0252063, 2.203214]","[0.1528915, -0.0958078, 1.187146]",8.326834,1.579364,7.338673,-4.614017,False,7.894692040320821,-6.225996926127543,18
17,99,0.28539999999998145,1.0,"[0.3350101, -0.0274737, 1.787204]","[0.1529555, -0.0966504, 1.185742]",8.547485,1.741868,7.350312,-4.659903,False,8.085611807110698,-6.153040505549629,18
18,99,0.3054000000000201,1.0,"[0.3349285, -0.0297514, 1.790538]","[0.1435811, -0.098126, 1.191086]",8.563398,1.740176,6.873631,-4.709599,False,8.09802852625819,-6.155737027608027,18
19,99,0.3242999999999938,1.0,"[0.2876827, 0.0470471, 2.133491]","[0.1326708, -0.0988761, 1.196416]",6.269468,1.324092,6.327688,-4.724391,False,6.241564412288999,-6.158642742482828,18
20,99,0.3353999999999928,1.0,"[0.2881204, 0.0484075, 2.130347]","[0.1328268, -0.0999171, 1.19233]",6.250934,1.320642,6.3566,-4.790187,False,6.226556061119998,-6.158718563378873,18
21,99,0.3523000000000138,1.0,"[0.2781154, 0.0238504, 2.126718]","[0.1286738, -0.1006793, 1.19238]",6.177981,1.131,6.159147,-4.826354,False,6.149730539530954,-6.263487347695401,18
22,99,0.3686000000000149,1.0,"[0.2755619, 0.0233735, 2.127492]","[0.1222623, -0.1060371, 1.197101]",6.111779,1.101313,5.83151,-5.061948,False,6.094371306910657,-6.274061403600265,18
23,99,0.3854000000000042,1.0,"[0.282778, 0.0199667, 2.209453]","[0.1208803, -0.1069237, 1.197222]",6.408327,0.7981895,5.765465,-5.103537,False,6.298382957106224,-6.48546773560713,18
24,99,0.4019000000000119,1.0,"[0.2826677, 0.0187034, 2.209069]","[0.1198888, -0.1076973, 1.1959]",6.402091,0.8310757,5.724766,-5.145914,False,6.296765725588392,-6.465290720820725,18
25,99,0.4188000000000329,1.0,"[0.3144257, 0.022354, 2.478822]","[0.1184348, -0.1103048, 1.196379]",7.080284,0.8553998,5.653538,-5.267714,False,6.835673730872344,-6.522991389532317,18
26,99,0.4352999999999838,1.0,"[0.3153881, 0.0225745, 2.478363]","[0.1099454, -0.1136861, 1.199507]",6.674057,0.8026491,5.237031,-5.41417,False,6.509026972557335,-6.511085085145386,18
27,99,0.4519999999999982,1.0,"[0.21021, 0.0229363, 1.603904]","[0.1083842, -0.1122134, 1.199029]",2.722873,0.9625533,5.165116,-5.346561,False,3.3997320405764864,-5.995946976246008,18
28,99,0.4685999999999808,1.0,"[0.2088368, 0.0254044, 1.604639]","[0.1052492, -0.1135318, 1.198234]",2.703421,0.9719635,5.019804,-5.412575,False,3.3852940725023783,-5.988294277578895,18
29,99,0.4854000000000269,1.0,"[0.2563758, 0.0268127, 1.870392]","[0.0994475, -0.1115285, 1.198395]",2.672268,1.286887,4.743757,-5.316911,False,3.3924014880270414,-5.798114077904914,18
30,99,0.5026000000000295,1.0,"[0.2571355, 0.0294077, 1.870422]","[0.0919302, -0.1063513, 1.198415]",2.626802,1.220752,4.386559,-5.07133,False,3.3497700047404573,-5.832520867767664,18
31,99,0.5189000000000306,1.0,"[0.2564518, 0.0391626, 1.805536]","[0.0788243, -0.1126907, 1.200749]",2.921899,1.111466,3.755849,-5.361524,False,3.572176035793156,-5.928755172791905,18
32,99,0.5353999999999814,1.0,"[0.25655, 0.0363662, 1.80576]","[0.0674882, -0.1115939, 1.202078]",3.007131,1.106821,3.213381,-5.303806,False,3.6391268879878513,-5.940576822812599,18
33,99,0.5523999999999774,1.0,"[0.2154816, 0.0420914, 1.495923]","[0.0583332, -0.1155059, 1.20259]",3.51948,1.22844,2.777029,-5.486297,False,4.056660041255096,-5.922905962317818,18
34,99,0.569500000000005,1.0,"[0.2185705, 0.0411748, 1.49335]","[0.0552644, -0.1192924, 1.199597]",3.550314,1.308864,2.637702,-5.679033,False,4.08915807882901,-5.878464196115819,18
35,99,0.5860999999999876,1.0,"[0.2251865, 0.0455632, 1.498263]","[0.047444, -0.1176993, 1.199412]",-0.4245379,-0.1902732,2.265213,-5.604538,False,0.7938819353662481,-6.34523701670127,18
36,99,0.6041999999999916,1.0,"[0.2256423, 0.045525, 1.498464]","[0.0314652, -0.1226163, 1.20108]",-0.4600537,-0.09219193,1.500657,-5.829038,False,0.7756769409459243,-6.283260833951934,18
