frame,PathIDX,seconds,gaze_confidence,gaze_vector,target_vector,gaze_vis_x,gaze_vis_y,target_vis_x,target_vis_y,left_right_eye_is_blinking,gaze_x_recal,gaze_y_recal,correction_index
0,99,0.0,0.9,"[-0.1903235, 0.1615059, 0.5620769]","[-0.2221999, 0.1987, 0.8645003]",-22.12449,19.31403,-14.41455,12.94426,False,-14.404574902396178,7.536113769952652,6
1,99,0.01619999999996935,0.9,"[-0.1891913, 0.1607927, 0.5624211]","[-0.2222001, 0.1987, 0.8645005]",-22.12952,19.34166,-14.41455,12.94426,False,-14.405768093709137,7.553043631704029,6
2,99,0.03269999999997708,0.9,"[-0.1901004, 0.1560246, 0.5558777]","[-0.2222002, 0.1987, 0.8645003]",-25.04226,23.63401,-14.41456,12.94426,False,-16.27702491796205,10.40980743436889,6
3,99,0.04939999999999145,0.9,"[-0.1903381, 0.1545201, 0.5558764]","[-0.2222, 0.1987, 0.8645002]",-25.0038,23.70339,-14.41455,12.94426,False,-16.239608081462464,10.44688488708509,6
4,99,0.06609999999994898,1.0,"[-0.1781617, 0.1402297, 0.5024961]","[-0.2221999, 0.1987, 0.8645]",-26.07099,25.44171,-14.41455,12.94426,False,-16.90851096569203,11.591863226985552,6
5,99,0.08339999999998327,1.0,"[-0.1800025, 0.1405386, 0.5016832]","[-0.2222002, 0.1987, 0.8645005]",-26.1305,25.57517,-14.41456,12.94426,False,-16.942128770632362,11.677384217458844,6
6,99,0.09969999999998436,0.9,"[-0.1796776, 0.1548903, 0.4419505]","[-0.2221999, 0.1987, 0.8645002]",-26.91015,26.6473,-14.41455,12.94426,False,-17.450748707835302,12.396480930343941,6
7,99,0.11629999999996699,0.9,"[-0.1797559, 0.1551583, 0.4420319]","[-0.2222, 0.1987, 0.8645002]",-26.97472,26.74672,-14.41455,12.94426,False,-17.491800824250824,12.462341737838347,6
8,99,0.1332999999999629,0.4,"[-0.2082145, 0.1950188, 0.445659]","[-0.2222001, 0.1987, 0.8645003]",-27.2278,27.40583,-14.41456,12.94426,False,-17.625539439305175,12.880357061493708,6
9,99,0.151299999999992,0.4,"[-0.207861, 0.1956723, 0.4456823]","[-0.2222, 0.1987, 0.8644999]",-27.1952,27.48176,-14.41456,12.94427,False,-17.59209755456448,12.921944379936377,6
10,99,0.1671999999999798,0.4,"[-0.2193999, 0.2133284, 0.4484256]","[-0.2222001, 0.1987, 0.8645003]",-27.02282,27.21469,-14.41456,12.94426,False,-17.48266890934018,12.745137921743748,6
11,99,0.18309999999996762,0.4,"[-0.2194175, 0.2140643, 0.4472839]","[-0.2222001, 0.1987, 0.8645004]",-26.9683,27.04742,-14.41456,12.94426,False,-17.456406857422362,12.640085778459536,6
12,99,0.20009999999996353,0.4,"[-0.2275185, 0.2249382, 0.4482666]","[-0.2222, 0.1987, 0.8645002]",-26.39587,26.44121,-14.41456,12.94426,False,-17.064726786905887,12.219493144419513,6
13,99,0.21739999999999782,0.4,"[-0.2279312, 0.225692, 0.4478285]","[-0.2222001, 0.1987, 0.8645002]",-26.40484,26.47572,-14.41456,12.94426,False,-17.068342926020545,12.240924469707604,6
