frame,PathIDX,seconds,gaze_confidence,gaze_vector,target_vector,gaze_vis_x,gaze_vis_y,target_vis_x,target_vis_y,left_right_eye_is_blinking,gaze_x_recal,gaze_y_recal,correction_index
0,99,0.0,1.0,"[-0.0930834, 0.109974, 0.7285873]","[-0.2221632, 0.2186564, 0.865819]",-13.16375,13.35721,-14.39122,14.17329,False,-12.433701001211094,12.766257026316673,12
1,99,0.01700000000005275,1.0,"[-0.1025004, 0.1197367, 0.7834545]","[-0.2221631, 0.2186564, 0.8658189]",-12.90888,13.05301,-14.39122,14.17329,False,-12.192320016497616,12.459168250233178,12
2,99,0.03399999999987813,1.0,"[-0.1013571, 0.1233089, 0.7821044]","[-0.2221631, 0.2186565, 0.8658189]",-12.92411,13.19853,-14.39122,14.17329,False,-12.200700576052345,12.606624100282152,12
3,99,0.05099999999993088,1.0,"[-0.0920394, 0.1254682, 0.7141185]","[-0.2221631, 0.2186565, 0.8658189]",-12.30447,13.40853,-14.39122,14.17329,False,-11.568790450432747,12.822749025513186,12
4,99,0.06799999999998363,1.0,"[-0.0922334, 0.1289968, 0.7124582]","[-0.2221631, 0.2186565, 0.8658189]",-12.15206,13.51778,-14.39122,14.17329,False,-11.410628980491687,12.934303058578402,12
5,99,0.08500000000003638,1.0,"[-0.1007219, 0.1496036, 0.7539144]","[-0.2221631, 0.2186564, 0.8658189]",-11.68895,13.84047,-14.39122,14.17329,False,-10.930482844217018,13.263865624219804,12
6,99,0.10200000000008913,1.0,"[-0.0996017, 0.1501442, 0.753467]","[-0.2221631, 0.2186565, 0.8658189]",-11.60057,13.72863,-14.39122,14.17329,False,-10.84708191402382,13.150935916728612,12
7,99,0.11799999999993815,1.0,"[-0.1374665, 0.1811204, 0.8104212]","[-0.2221632, 0.2186564, 0.8658189]",-10.96476,13.76981,-14.39122,14.17329,False,-10.206953502080863,13.195987251860782,12
8,99,0.1349999999999909,1.0,"[-0.1371694, 0.1788128, 0.8110284]","[-0.2221631, 0.2186565, 0.8658189]",-10.83709,13.6716,-14.39122,14.17329,False,-10.08346963129952,13.097080265130279,12
9,99,0.15200000000004366,0.5,"[-0.1927805, 0.2208486, 0.8146324]","[-0.2221632, 0.2186564, 0.8658189]",-10.45818,13.42621,-14.39122,14.17329,False,-9.714796438216922,12.850259813174961,12
10,99,0.16799999999989268,0.5,"[-0.1948454, 0.2205355, 0.8141354]","[-0.2221631, 0.2186565, 0.865819]",-10.64704,13.57279,-14.39122,14.17329,False,-9.897402291167818,12.997888849090575,12
11,99,0.18499999999994543,0.9,"[-0.1591376, 0.1621092, 0.6749706]","[-0.2221631, 0.2186565, 0.865819]",-10.32387,13.44596,-14.39122,14.17329,False,-9.579049747898779,12.870980619965295,12
12,99,0.20199999999999818,0.9,"[-0.1579264, 0.160333, 0.6752441]","[-0.2221631, 0.2186564, 0.865819]",-10.28843,13.37942,-14.39122,14.17329,False,-9.546635820022765,12.803703287491691,12
13,99,0.21900000000005093,0.9,"[-0.1547496, 0.1565383, 0.6751914]","[-0.2221631, 0.2186565, 0.8658189]",-9.836783,12.19934,-14.39122,14.17329,False,-9.149313569920329,11.60962841897083,12
14,99,0.23499999999989996,0.9,"[-0.1546882, 0.1580907, 0.6741008]","[-0.2221632, 0.2186565, 0.865819]",-9.997765,12.448,-14.39122,14.17329,False,-9.29909326624666,11.860895636187314,12
15,99,0.2519999999999527,0.9,"[-0.1496411, 0.1635502, 0.6860586]","[-0.2221631, 0.2186564, 0.865819]",-10.08111,12.36786,-14.39122,14.17329,False,-9.386551437044615,11.779213258321112,12
16,99,0.26900000000000546,0.9,"[-0.1477513, 0.1649566, 0.6861559]","[-0.2221631, 0.2186565, 0.865819]",-10.14864,12.37974,-14.39122,14.17329,False,-9.453768730574154,11.790907135819504,12
17,99,0.2860000000000582,0.9,"[-0.1396129, 0.1662573, 0.6748207]","[-0.2221631, 0.2186565, 0.865819]",-6.775291,3.64658,-14.39122,14.17329,False,-6.482333970935654,2.9543390337515305,12
18,99,0.30199999999990723,0.9,"[-0.1386673, 0.1650268, 0.6755002]","[-0.2221631, 0.2186564, 0.8658189]",-6.829289,3.509166,-14.39122,14.17329,False,-6.543054124492086,2.8147419889207708,12
19,99,0.31999999999993634,0.9,"[-0.1334458, 0.168796, 0.6887808]","[-0.2221631, 0.2186565, 0.8658189]",-6.925065,3.578456,-14.39122,14.17329,False,-6.635897887205916,2.8844941329102802,12
20,99,0.33600000000001273,0.9,"[-0.1320547, 0.1677999, 0.6898286]","[-0.2221631, 0.2186565, 0.8658189]",-7.007286,3.530848,-14.39122,14.17329,False,-6.720683979256721,2.8358000411737336,12
21,99,0.35799999999994725,1.0,"[-0.1253903, 0.1621634, 0.6793121]","[-0.2221631, 0.2186564, 0.8658189]",-7.121202,3.868769,-14.39122,14.17329,False,-6.818986535729943,3.1778085675759336,12
22,99,0.36999999999989086,1.0,"[-0.1265233, 0.1624812, 0.673015]","[-0.2221631, 0.2186564, 0.865819]",-7.154994,3.811908,-14.39122,14.17329,False,-6.855602684607888,3.11998479990139,12
23,99,0.3869999999999436,1.0,"[-0.1225575, 0.1608533, 0.6727967]","[-0.2221631, 0.2186565, 0.8658189]",-7.460044,4.139401,-14.39122,14.17329,False,-7.146244814639033,3.4504285638017453,12
24,99,0.4049999999999727,1.0,"[-0.1221125, 0.1600077, 0.6727135]","[-0.2221631, 0.2186564, 0.8658189]",-7.540771,4.279999,-14.39122,14.17329,False,-7.220599495671749,3.5925541999316577,12
25,99,0.42200000000002547,0.9,"[-0.1271788, 0.1585749, 0.7334789]","[-0.2221631, 0.2186565, 0.8658189]",-7.835234,4.891607,-14.39122,14.17329,False,-7.487131767795756,4.211101894826386,12
26,99,0.43800000000010186,0.9,"[-0.1279986, 0.1602772, 0.7260816]","[-0.2221632, 0.2186564, 0.8658189]",-7.923239,5.262208,-14.39122,14.17329,False,-7.5578760576382535,4.586377451344209,12
27,99,0.45499999999992724,0.0,"[-0.1292144, 0.1593685, 0.7267931]","[-0.2221631, 0.2186565, 0.8658189]",-8.355124,6.036423,-14.39122,14.17329,False,-7.9546243163791726,5.3690701653968045,12
28,99,0.47100000000000364,0.0,"[-0.1301949, 0.1596449, 0.7273331]","[-0.2221631, 0.2186565, 0.8658189]",-8.61581,5.685322,-14.39122,14.17329,False,-8.232942116348452,5.011754200833876,12
29,99,0.4880000000000564,1.0,"[-0.0975149, 0.05231, 0.8207946]","[-0.2221632, 0.2186564, 0.8658189]",-9.184942,6.067293,-14.39123,14.17329,False,-8.786062757876916,5.396059167256407,12
30,99,0.5049999999998818,1.0,"[-0.098384, 0.0503771, 0.8215008]","[-0.2221631, 0.2186564, 0.8658189]",-9.718969,5.689847,-14.39122,14.17329,False,-9.339988184027861,5.010614226635103,12
31,99,0.5219999999999345,1.0,"[-0.0990313, 0.0509903, 0.81536]","[-0.2221632, 0.2186564, 0.8658189]",-10.13223,6.322439,-14.39123,14.17329,False,-9.724764320172222,5.649819671697419,12
32,99,0.5380000000000109,1.0,"[-0.1001995, 0.0503005, 0.8152022]","[-0.2221631, 0.2186565, 0.865819]",-10.36209,6.490156,-14.39122,14.17329,False,-9.94751950412775,5.818665505432941,12
