frame,PathIDX,seconds,gaze_confidence,gaze_vector,target_vector,gaze_vis_x,gaze_vis_y,target_vis_x,target_vis_y,left_right_eye_is_blinking,gaze_x_recal,gaze_y_recal,correction_index
0,99,0.0,0.5,"[-0.0315075, 0.008097, 0.3757988]","[-0.1907384, 0.2102144, 0.889335]",-1.302315,3.120472,-12.10502,13.29905,False,-2.4167569348136313,8.581327432470788,28
1,99,0.016899999999964166,0.2,"[-0.0317739, 0.0080407, 0.3755589]","[-0.1906138, 0.2103889, 0.8892888]",-1.329612,3.192966,-12.09796,13.31037,False,-2.450775368532126,8.687508153211525,28
2,99,0.03330000000005384,0.2,"[-0.0316268, 0.0081974, 0.3757057]","[-0.1914133, 0.2109126, 0.8888816]",-1.295265,3.211566,-12.15259,13.34821,False,-2.4196131313746356,8.699418060019584,28
3,99,0.050399999999967804,0.0,"[-0.0318532, 0.008266, 0.3755101]","[-0.191688, 0.2109911, 0.8890225]",-1.348949,3.255967,-12.16764,13.35096,False,-2.476108504539509,8.77815846035628,28
4,99,0.06690000000003238,0.0,"[-0.0318168, 0.0082312, 0.37555]","[-0.1918367, 0.2109714, 0.8889416]",-1.346679,3.198772,-12.17787,13.35093,False,-2.4678551953113717,8.701530034221241,28
5,99,0.08379999999999654,0.0,"[-0.0321077, 0.0083317, 0.3753378]","[-0.191831, 0.2110395, 0.8894637]",-1.291905,3.234281,-12.17059,13.34753,True,-2.4187798915396668,8.728270833892566,28
6,99,0.10090000000002419,0.0,"[-0.0320052, 0.0080646, 0.3752956]","[-0.1918411, 0.2106421, 0.889537]",-1.250445,3.197456,-12.17024,13.32223,True,-2.3748800117641817,8.664101839939127,28
7,99,0.11860000000001492,0.15,"[-0.0320364, 0.0081509, 0.3752962]","[-0.1914988, 0.2110596, 0.8898452]",-1.218422,3.184905,-12.14508,13.34324,True,-2.3426572648949304,8.635596625957907,28
8,99,0.13419999999996435,0.15,"[-0.032072, 0.0080334, 0.3752317]","[-0.1913477, 0.2111105, 0.889879]",-1.242252,3.17429,-12.13534,13.34585,True,-2.364520412734042,8.630367510385655,28
9,99,0.15089999999997872,0.25,"[-0.0322324, 0.0085339, 0.3753996]","[-0.1907129, 0.2103834, 0.8897753]",-1.250194,3.211105,-12.09764,13.30302,False,-2.376084860338122,8.682094483026514,28
10,99,0.1672999999999547,0.25,"[-0.0319636, 0.0083435, 0.3754322]","[-0.1905552, 0.2103176, 0.8898376]",-1.26044,3.190911,-12.08711,13.29811,False,-2.3838281947216817,8.659135569951815,28
11,99,0.18399999999996908,0.25,"[-0.031921, 0.0082919, 0.3753836]","[-0.1902944, 0.209866, 0.8897086]",-1.273369,3.206378,-12.07275,13.27242,False,-2.397940348703333,8.684424428936383,28
12,99,0.20069999999998345,0.25,"[-0.0318543, 0.008581, 0.3755086]","[-0.1911771, 0.2095598, 0.8895639]",-1.263154,3.180877,-12.12901,13.25582,False,-2.385382610303087,8.646846313568002,28
13,99,0.2179999999999609,0.25,"[-0.0217481, 0.0058923, 0.3751825]","[-0.1911432, 0.2088334, 0.8896507]",-1.315292,3.180173,-12.12578,13.21023,False,-2.4356048166283752,8.665246704116198,28
14,99,0.23440000000005057,0.25,"[-0.0214705, 0.0054723, 0.3752207]","[-0.1907095, 0.2106761, 0.8893272]",-1.283343,3.167255,-12.10334,13.32734,False,-2.4034145494474295,8.636282633717611,28
15,99,0.251700000000028,0.25,"[-0.022858, 0.0033801, 0.3749094]","[-0.190711, 0.2118237, 0.8890556]",-1.312589,3.208531,-12.10703,13.40127,False,-2.436003612968248,8.701820401470318,28
16,99,0.2676999999999907,0.25,"[-0.0229385, 0.0034352, 0.3749653]","[-0.1902706, 0.2118539, 0.8891149]",-1.264021,3.233206,-12.0791,13.40225,False,-2.3917665998773088,8.716506762862023,28
17,99,0.28510000000005675,0.5,"[-0.0218414, 0.0033883, 0.3748296]","[-0.1895523, 0.2118555, 0.8895316]",-1.322951,3.240854,-12.02936,13.39629,False,-2.449426387772424,8.748492571146667,28
18,99,0.30100000000004457,0.5,"[-0.0217931, 0.0036892, 0.3748409]","[-0.1887547, 0.2119241, 0.8896408]",-1.270167,3.213192,-11.97879,13.39889,False,-2.3955738009152157,8.69226604397212,28
19,99,0.31910000000004857,0.35,"[-0.0085354, 0.0211627, 0.3763984]","[-0.1890306, 0.2112795, 0.8896323]",-1.269143,3.223925,-11.9959,13.35972,False,-2.3957238097987448,8.706108182811816,28
20,99,0.3392999999999802,0.15,"[-0.0091305, 0.0210215, 0.375747]","[-0.1885821, 0.210753, 0.8899483]",-1.245292,3.237525,-11.96413,13.32305,False,-2.374156855299308,8.715284809411292,28
21,99,0.35130000000003747,0.15,"[-0.008582, 0.0211377, 0.3763204]","[-0.1880593, 0.2106448, 0.890366]",-1.280187,3.213307,-11.92648,13.31043,False,-2.405252154221019,8.696133930224528,28
22,99,0.36779999999998836,0.15,"[-0.0083983, 0.0206355, 0.3762894]","[-0.1882667, 0.2105019, 0.8903912]",-1.23728,3.207333,-11.93892,13.30136,False,-2.3632270102802444,8.672307739025706,28
23,99,0.3845999999999776,0.0,"[-0.0083479, 0.0209647, 0.3762948]","[-0.1889429, 0.21067, 0.8903427]",-1.303317,3.222026,-11.9812,13.3123,False,-2.428489695800044,8.716263919076997,28
24,99,0.40399999999999636,0.0,"[-0.0082437, 0.0211381, 0.3763105]","[-0.1886532, 0.210273, 0.8905354]",-1.296063,3.183322,-11.96085,13.28533,False,-2.417388692283148,8.662289028430868,28
25,99,0.41790000000003147,0.0,"[-0.0084722, 0.0208433, 0.3763346]","[-0.1889815, 0.2107726, 0.8904054]",-1.305467,3.221714,-11.98276,13.31765,False,-2.4305306960465325,8.71664774000141,28
26,99,0.43449999999995725,0.0,"[-0.0082849, 0.0207513, 0.3762982]","[-0.1891266, 0.2107484, 0.8903712]",-1.323242,3.22198,-11.99214,13.31667,False,-2.4477062035686528,8.723591332567924,28
27,99,0.4514000000000351,0.0,"[-0.0084341, 0.0207393, 0.3763452]","[-0.1897688, 0.2114275, 0.8900779]",-1.324665,3.225204,-12.03553,13.36229,False,-2.4494207419856764,8.728390980414186,28
28,99,0.4677000000000362,0.0,"[-0.0085543, 0.0205136, 0.3762834]","[-0.189267, 0.2126823, 0.8900647]",-1.242391,3.222506,-12.0048,13.43892,False,-2.3697660747767486,8.694308047450795,28
