frame,PathIDX,seconds,gaze_confidence,gaze_vector,target_vector,gaze_vis_x,gaze_vis_y,target_vis_x,target_vis_y,left_right_eye_is_blinking,gaze_x_recal,gaze_y_recal,correction_index
0,99,0.0,1.0,"[-0.2223188, 0.053126, 0.8666732]","[-0.2574, 0.0026, 0.9078001]",-14.30626,3.404767,-15.83029,0.1640978,False,-15.432870625682726,0.48263958764678416,16
1,99,0.01700000000005275,1.0,"[-0.222763, 0.0524414, 0.8666118]","[-0.2574, 0.0026, 0.9077998]",-14.35015,3.348077,-15.8303,0.1640988,False,-15.47889444944578,0.4255085947894639,16
2,99,0.032999999999901775,1.0,"[-0.235891, 0.0550031, 0.9152409]","[-0.2574, 0.0026, 0.9078002]",-14.27213,3.359397,-15.83029,0.164098,False,-15.399602955166197,0.44197993617809783,16
3,99,0.049999999999954525,1.0,"[-0.235789, 0.0548332, 0.915302]","[-0.2574001, 0.0026, 0.9078]",-14.27914,3.369252,-15.8303,0.1640992,False,-15.406420719414372,0.4508412832790387,16
4,99,0.06700000000000728,1.0,"[-0.2308244, 0.0540023, 0.9035445]","[-0.2574, 0.0026, 0.9078001]",-14.37918,3.489788,-15.83029,0.1640982,False,-15.504284066659842,0.5581784197266273,16
5,99,0.08300000000008367,1.0,"[-0.2309608, 0.054301, 0.9035511]","[-0.2574, 0.0026, 0.9078001]",-14.37346,3.354129,-15.83029,0.1640971,False,-15.502318392148887,0.42956092830838233,16
6,99,0.09999999999990905,1.0,"[-0.2407198, 0.0554733, 0.9404045]","[-0.2574, 0.0026, 0.9078001]",-14.53333,3.370485,-15.83029,0.1640973,False,-15.663678858602953,0.43343032160560546,16
7,99,0.1169999999999618,1.0,"[-0.2406925, 0.0551258, 0.940382]","[-0.2574001, 0.0026, 0.9078002]",-14.50643,3.344914,-15.83029,0.1640965,False,-15.637171322209179,0.41107443413839184,16
8,99,0.1330000000000382,1.0,"[-0.2557606, 0.0627921, 0.986452]","[-0.2573999, 0.0026, 0.9078001]",-14.32383,3.292683,-15.83029,0.1640971,False,-15.453814686400609,0.37474336114439155,16
9,99,0.15000000000009095,1.0,"[-0.2555959, 0.0625278, 0.9864038]","[-0.2574001, 0.0026, 0.9078001]",-14.33957,3.297044,-15.8303,0.1640991,False,-15.469623890452453,0.3777406955384779,16
10,99,0.16599999999993997,1.0,"[-0.2447797, 0.0582975, 0.9557573]","[-0.2574001, 0.0026, 0.9078001]",-14.39637,3.464331,-15.8303,0.1640986,False,-15.522401523201173,0.5327075583603065,16
11,99,0.19000000000005457,1.0,"[-0.2443438, 0.0576623, 0.9560696]","[-0.2574, 0.0026, 0.9078001]",-14.32718,3.472601,-15.83029,0.1640984,False,-15.452133794464743,0.5456322519081891,16
12,99,0.20000000000004547,1.0,"[-0.2597989, 0.0639662, 1.018631]","[-0.2573999, 0.0026, 0.9077998]",-14.40744,3.52616,-15.83029,0.1641008,False,-15.53186373056642,0.5907085374274039,16
13,99,0.21700000000009823,1.0,"[-0.2601241, 0.0642966, 1.018251]","[-0.2574, 0.0026, 0.9078002]",-14.41409,3.455258,-15.83029,0.1640979,False,-15.540593593874666,0.5227820277848065,16
14,99,0.23299999999994725,1.0,"[-0.2555946, 0.0612676, 1.001171]","[-0.2574, 0.0026, 0.9078002]",-14.40973,3.448259,-15.83029,0.1640997,False,-15.536377669166141,0.5164435005335524,16
15,99,0.25,1.0,"[-0.2553424, 0.0616403, 1.001349]","[-0.2573999, 0.0026, 0.9078002]",-14.41263,3.497991,-15.83029,0.1640963,False,-15.537911152861819,0.5635354016406342,16
16,99,0.2660000000000764,1.0,"[-0.2516145, 0.0587015, 0.9866721]","[-0.2573999, 0.0026, 0.9077999]",-14.44251,3.470486,-15.83029,0.1640983,False,-15.568931248151397,0.5351887679187006,16
17,99,0.2829999999999018,1.0,"[-0.252378, 0.0577124, 0.9865098]","[-0.2574001, 0.0026, 0.9078001]",-14.39516,3.452165,-15.8303,0.1640973,False,-15.521519705306273,0.5212240054802939,16
18,99,0.2999999999999545,1.0,"[-0.2375367, 0.0548134, 0.9337912]","[-0.2573999, 0.0026, 0.9078]",-14.02996,3.287316,-15.83029,0.1640995,False,-15.156508708634586,0.39112315249462815,16
19,99,0.3170000000000073,1.0,"[-0.2376799, 0.0549795, 0.9338754]","[-0.2574, 0.0026, 0.9078]",-14.02453,3.294191,-15.8303,0.1640983,False,-15.15081862232434,0.3980594781028939,16
20,99,0.3330000000000837,1.0,"[-0.2543935, 0.0605138, 0.992294]","[-0.2574, 0.0026, 0.9078002]",-26.69358,7.259302,-15.83029,0.1640969,False,-27.86274547867619,3.2433498107092893,16
21,99,0.3610000000001037,1.0,"[-0.2543889, 0.0581791, 0.9926883]","[-0.2573999, 0.0026, 0.9078001]",-26.72457,7.266348,-15.83029,0.1640975,False,-27.893915150831123,3.24778613112717,16
22,99,0.37200000000007094,1.0,"[-0.2481563, 0.0563764, 0.9572518]","[-0.2573999, 0.0026, 0.9078001]",2.97352,2.413719,-15.83029,0.1640965,False,2.029906533981853,0.8032978962632511,16
23,99,0.39000000000010004,1.0,"[-0.2477776, 0.0559705, 0.9576411]","[-0.2574, 0.0026, 0.9078]",2.896508,2.373743,-15.8303,0.1640991,False,1.9508275481276984,0.7596433301511285,16
24,99,0.40599999999994907,1.0,"[-0.2517942, 0.0567327, 0.9861146]","[-0.2574001, 0.0026, 0.9078003]",3.473296,2.124378,-15.83029,0.1640955,False,2.5276269413981964,0.5646219695017212,16
25,99,0.42200000000002547,1.0,"[-0.2521239, 0.0568172, 0.9862752]","[-0.2573999, 0.0026, 0.9078]",3.482819,2.10323,-15.83029,0.1640986,False,2.536670038629337,0.5452027087538618,16
26,99,0.4390000000000782,1.0,"[-0.2339429, 0.0551734, 0.9113873]","[-0.2574, 0.0026, 0.9078]",3.556807,1.986541,-15.8303,0.1640988,False,2.608271813896766,0.43962009433320737,16
27,99,0.4559999999999036,1.0,"[-0.2328986, 0.0553359, 0.9118901]","[-0.2574, 0.0026, 0.9078]",3.57524,2.003813,-15.8303,0.1640988,False,2.6274167132739485,0.45739644985794414,16
28,99,0.47299999999995634,1.0,"[-0.2375324, 0.0569765, 0.9246292]","[-0.2574, 0.0026, 0.9078]",3.299848,1.957817,-15.8303,0.1640986,False,2.3473664028583023,0.39351229160369283,16
29,99,0.4900000000000091,1.0,"[-0.2377641, 0.0558556, 0.9250852]","[-0.2573999, 0.0026, 0.9077998]",3.319074,1.97383,-15.83029,0.1640998,False,2.36727849189573,0.4101490916878878,16
30,99,0.5070000000000618,1.0,"[-0.2359495, 0.0553342, 0.9183156]","[-0.2574001, 0.0026, 0.9078001]",3.327513,1.924341,-15.8303,0.1640989,False,2.374425440182651,0.363693281317665,16
31,99,0.525000000000091,1.0,"[-0.2360519, 0.0561468, 0.9185209]","[-0.2574001, 0.0026, 0.9078001]",3.265695,1.910656,-15.8303,0.1640988,False,2.3114670556847203,0.3461569309111583,16
32,99,0.5419999999999163,1.0,"[-0.2336265, 0.0550129, 0.9071206]","[-0.2574, 0.0026, 0.9078003]",3.680742,1.811851,-15.83029,0.1640981,False,2.7287952771077517,0.28251989224282936,16
