frame,PathIDX,seconds,gaze_confidence,gaze_vector,target_vector,gaze_vis_x,gaze_vis_y,target_vis_x,target_vis_y,left_right_eye_is_blinking,gaze_x_recal,gaze_y_recal,correction_index
0,99,0.0,1.0,"[0.0088449, 0.0117376, 0.8398958]","[0.0003, 0.0011, 0.9993001]",0.6033595,0.8006619,0.01720363,0.06307011,False,-0.16987572148668462,2.54161276739442,0
1,99,0.01659999999998263,1.0,"[0.0083867, 0.011952, 0.8398491]","[0.0003, 0.0011, 0.9992999]",0.5721325,0.8153296,0.01720021,0.06306906,False,-0.1999757733325248,2.551082137070719,0
2,99,0.033699999999953434,1.0,"[0.0079612, 0.0128469, 0.8129671]","[0.0003, 0.0011, 0.9993]",0.5610695,0.9053368,0.01720021,0.06306884,False,-0.20779088280264302,2.6145420201730563,0
3,99,0.049799999999947886,1.0,"[0.0074562, 0.0128566, 0.8130515]","[0.0003, 0.0011, 0.9993002]",0.5254229,0.9059302,0.01720021,0.06306989,False,-0.24269349318252587,2.613905983194201,0
4,99,0.06680000000000064,1.0,"[0.0070606, 0.0120687, 0.8287015]","[0.0003, 0.0011, 0.9992999]",0.4881559,0.8343592,0.0171985,0.06306841,False,-0.2816074601560168,2.562079253983567,0
5,99,0.08329999999995152,1.0,"[0.0073375, 0.0119459, 0.8287199]","[0.0002999, 0.0011, 0.9993001]",0.5072812,0.8258525,0.01719679,0.06306969,False,-0.2631563602626832,2.556617465332981,0
6,99,0.0999999999999659,1.0,"[0.0080564, 0.0112393, 0.7798609]","[0.0003, 0.0011, 0.9993001]",0.5918788,0.8256839,0.01720192,0.06306969,False,-0.18028278073655324,2.5590054811492875,0
7,99,0.11679999999995516,1.0,"[0.0082051, 0.0109525, 0.7798674]","[0.0003, 0.0011, 0.9993001]",0.6027985,0.8046125,0.01720363,0.0630699,False,-0.17029263294409425,2.544395915844521,0
8,99,0.13349999999996953,1.0,"[0.0075592, 0.0129164, 0.8074797]","[0.0003, 0.0011, 0.9993001]",0.5363538,0.9164225,0.01720363,0.0630682,False,-0.23163220586169786,2.6216658359017346,0
9,99,0.14989999999994552,1.0,"[0.0075624, 0.0129104, 0.807557]","[0.0003, 0.0011, 0.9992999]",0.536535,0.9159092,0.01720192,0.06306991,False,-0.23147192722911303,2.621307432781033,0
10,99,0.16679999999996653,1.0,"[0.0077312, 0.0138696, 0.8110548]","[0.0003, 0.0011, 0.9993]",0.5461448,0.9797026,0.01720021,0.06306905,False,-0.21991461897083087,2.6668024345682673,0
11,99,0.18339999999994916,1.0,"[0.0076955, 0.0134818, 0.811112]","[0.0002999, 0.0011, 0.9993001]",0.5435845,0.9522471,0.01719338,0.06306969,False,-0.22334509391346546,2.6472689276159755,0
12,99,0.1998999999999569,1.0,"[0.007808, 0.0136349, 0.7952686]","[0.0003, 0.0011, 0.9992999]",0.5625178,0.9822376,0.01720363,0.06306864,False,-0.20378904346752746,2.6690842817526867,0
13,99,0.21659999999997126,1.0,"[0.0082635, 0.0137146, 0.795357]","[0.0003, 0.0011, 0.9993001]",0.5952629,0.9878706,0.0171985,0.06307033,False,-0.17151986403845942,2.6740469456161566,0
14,99,0.23329999999998563,1.0,"[0.0063646, 0.0162665, 0.7756577]","[0.0003, 0.0011, 0.9993]",0.4701222,1.201384,0.01720021,0.06306948,False,-0.28694716471263837,2.8216539470818187,0
15,99,0.24989999999996826,1.0,"[0.005792, 0.0165789, 0.775631]","[0.0003, 0.0011, 0.9993001]",0.4278459,1.224498,0.0171985,0.06307097,False,-0.32758838594498657,2.836781675562683,0
16,99,0.26679999999998927,1.0,"[0.0100361, 0.0159459, 0.823648]","[0.0003001, 0.0011, 0.9993]",0.6981097,1.109114,0.01720534,0.06306841,False,-0.06668975735636429,2.7630201424133234,0
17,99,0.283299999999997,1.0,"[0.0095259, 0.0154601, 0.8232719]","[0.0002999, 0.0011, 0.9993001]",0.6629272,1.075823,0.01719679,0.06306969,False,-0.10227580969401406,2.7383841033398184,0
18,99,0.2999999999999545,1.0,"[0.0089667, 0.0132371, 0.7205676]","[0.0003, 0.0011, 0.9993]",0.7129496,1.05243,0.01720192,0.06306948,False,-0.054055199357597394,2.723288245592095,0
19,99,0.31689999999997553,1.0,"[0.0086076, 0.0134957, 0.7206008]","[0.0003, 0.0011, 0.9993001]",0.6843647,1.07293,0.01720363,0.06307033,False,-0.08137092158106529,2.7369692590504435,0
20,99,0.3335999999999899,1.0,"[0.0110811, 0.0144264, 0.7407419]","[0.0003, 0.0011, 0.9992999]",0.8570501,1.115732,0.0171985,0.06307034,False,0.08924451099640507,2.772421344643774,0
21,99,0.36089999999995825,1.0,"[0.0103767, 0.0143519, 0.7404702]","[0.0003, 0.0011, 0.9993001]",0.8028683,1.110373,0.01720021,0.06306884,False,0.03598325977892347,2.767017472455672,0
22,99,0.367999999999995,1.0,"[0.0095526, 0.0154506, 0.7544121]","[0.0003, 0.0011, 0.9993]",0.7254557,1.173268,0.01720192,0.06306927,False,-0.037744397215275116,2.809296407273761,0
23,99,0.3846999999999525,1.0,"[0.0099356, 0.015578, 0.7544939]","[0.0003, 0.0011, 0.9993001]",0.7544562,1.182815,0.01720021,0.0630699,False,-0.009012292871470873,2.8169219182900775,0
24,99,0.4013999999999669,1.0,"[0.0095563, 0.0152957, 0.7705728]","[0.0003001, 0.0011, 0.9992999]",0.7105175,1.137161,0.01720534,0.06306799,False,-0.053591938716287535,2.7832647266872765,0
