frame,PathIDX,seconds,gaze_confidence,gaze_vector,target_vector,gaze_vis_x,gaze_vis_y,target_vis_x,target_vis_y,left_right_eye_is_blinking,gaze_x_recal,gaze_y_recal,correction_index
0,99,0.0,1.0,"[0.0648452, -0.0948556, 0.6958504]","[0.132931, -0.1438916, 1.061661]",5.367337,-7.864972,7.136884,-7.718518,False,6.884585842913214,-9.15189109596136,16
1,99,0.016999999999939064,1.0,"[0.0660653, -0.09937, 0.7255412]","[0.1329308, -0.1438916, 1.061661]",5.069751,-7.785899,7.136872,-7.718516,False,6.631145860391376,-9.046258554662245,16
2,99,0.033599999999978536,1.0,"[0.0662969, -0.0988974, 0.7256386]","[0.1329308, -0.1438917, 1.061661]",5.070687,-7.80355,7.136875,-7.718519,False,6.632893470916794,-9.064725181164352,16
3,99,0.05079999999998108,1.0,"[0.0671988, -0.0955978, 0.7049344]","[0.1329307, -0.1438916, 1.061661]",5.00589,-7.890307,7.136865,-7.718516,False,6.583387708595156,-9.150073104567207,16
4,99,0.0667999999999438,1.0,"[0.0668882, -0.0952053, 0.705017]","[0.1329305, -0.1438917, 1.061661]",5.01324,-7.907719,7.136859,-7.718519,False,6.590491683678204,-9.168791428852492,16
5,99,0.08349999999995816,1.0,"[0.067492, -0.0986544, 0.7246195]","[0.1329308, -0.1438917, 1.061661]",5.403695,-7.670355,7.136872,-7.71852,False,6.904393166512752,-8.951925380283011,16
6,99,0.10009999999999764,1.0,"[0.0673839, -0.0985912, 0.7246596]","[0.1329308, -0.1438917, 1.061662]",4.985027,-7.754706,7.13687,-7.718516,False,6.558516310841067,-9.007138761151992,16
7,99,0.1169999999999618,1.0,"[0.0671796, -0.0994183, 0.7397593]","[0.1329308, -0.1438917, 1.061661]",5.037064,-7.715545,7.136874,-7.718519,False,6.599939720103225,-8.97039293533131,16
8,99,0.13350000000002638,1.0,"[0.0669205, -0.0994837, 0.739737]","[0.1329309, -0.1438916, 1.061661]",5.014696,-7.715231,7.136876,-7.718514,False,6.581197415495689,-8.968319417075325,16
9,99,0.151299999999992,1.0,"[0.0684515, -0.0966583, 0.7158838]","[0.1329306, -0.1438917, 1.061661]",5.252726,-7.740676,7.136866,-7.718521,False,6.781851660617686,-9.013418267361743,16
10,99,0.16689999999994143,1.0,"[0.0686149, -0.0968456, 0.7158772]","[0.1329307, -0.1438916, 1.061661]",5.271762,-7.768028,7.13687,-7.718519,False,6.799281351952121,-9.04340709906804,16
11,99,0.1836999999999307,1.0,"[0.0657566, -0.0965853, 0.7189799]","[0.1329308, -0.1438917, 1.061661]",5.411456,-7.660095,7.136874,-7.71852,False,6.910329840706721,-8.941839672119094,16
12,99,0.20029999999997017,1.0,"[0.0656108, -0.0970044, 0.719028]","[0.1329306, -0.1438917, 1.061661]",5.406053,-7.709885,7.136864,-7.718522,False,6.908526159040187,-8.993302441833858,16
13,99,0.21709999999995944,1.0,"[0.0653151, -0.0927726, 0.6927342]","[0.1329306, -0.1438917, 1.061661]",5.434638,-7.556664,7.136863,-7.718518,False,6.924087322106264,-8.835867342728504,16
14,99,0.233600000000024,1.0,"[0.0654241, -0.0929258, 0.69265]","[0.1329306, -0.1438917, 1.061661]",5.476145,-7.549509,7.136863,-7.718519,False,6.958443719987863,-8.83165186633407,16
15,99,0.2505999999999631,1.0,"[0.0609389, -0.089506, 0.6488042]","[0.1329306, -0.1438916, 1.061661]",5.665556,-7.419977,7.136868,-7.718521,False,7.1099326387010375,-8.711458294374273,16
16,99,0.26689999999996417,1.0,"[0.0609519, -0.0896174, 0.6487511]","[0.1329307, -0.1438917, 1.061662]",5.606947,-7.402292,7.136868,-7.718517,False,7.059902777138201,-8.688453605921566,16
17,99,0.283800000000042,1.0,"[0.0589812, -0.0909044, 0.6648351]","[0.1329307, -0.1438917, 1.061661]",5.498068,-7.536666,7.136872,-7.718521,False,6.976094899408083,-8.81998014721818,16
18,99,0.3000999999999294,1.0,"[0.0589868, -0.0911049, 0.6647754]","[0.1329307, -0.1438916, 1.061661]",5.495355,-7.530119,7.136868,-7.718516,False,6.973466159271073,-8.81294591601507,16
19,99,0.3167999999999438,1.0,"[0.0573172, -0.0906877, 0.6543643]","[0.1329308, -0.1438917, 1.061662]",5.442998,-7.506345,7.136868,-7.718516,False,6.928337535250174,-8.784084176912913,16
20,99,0.33370000000002165,1.0,"[0.0573962, -0.0908814, 0.6542996]","[0.1329306, -0.1438917, 1.061661]",5.462858,-7.504367,7.136863,-7.71852,False,6.944855109428377,-8.7835734702026,16
21,99,0.351099999999974,1.0,"[0.0634978, -0.0904062, 0.6712744]","[0.1329307, -0.1438917, 1.061661]",5.282386,-7.553197,7.13687,-7.718519,False,6.796441675471967,-8.82036791220736,16
22,99,0.37799999999992906,1.0,"[0.0538819, -0.0841214, 0.6177326]","[0.1329308, -0.1438916, 1.061661]",5.269136,-7.564442,7.136872,-7.718519,False,6.785963735910648,-8.831051522062044,16
