frame,PathIDX,seconds,gaze_confidence,gaze_vector,target_vector,gaze_vis_x,gaze_vis_y,target_vis_x,target_vis_y,left_right_eye_is_blinking,gaze_x_recal,gaze_y_recal,correction_index
0,99,0.0,1.0,"[0.0744311, 0.027361, 1.659127]","[0.1245695, -0.1268454, 1.190319]",9.530956,-1.005698,5.974384,-6.082726,False,8.586543093260119,-7.887972394114704,14
1,99,0.01659999999998263,1.0,"[0.0773284, 0.030661, 1.659248]","[0.1263512, -0.1245896, 1.193148]",10.18214,-0.6822225,6.044941,-5.961274,False,9.134246351745935,-7.765292345422839,14
2,99,0.03309999999999036,1.0,"[0.0862827, 0.0454298, 1.944655]","[0.1336588, -0.1270263, 1.188551]",10.2059,-0.6554739,6.416255,-6.100327,False,9.155737404937776,-7.75194764089939,14
3,99,0.04989999999997963,1.0,"[0.0850865, 0.0419276, 1.944944]","[0.1396995, -0.1137903, 1.184864]",10.61685,-0.880707,6.724326,-5.48567,False,9.458094573697219,-7.929304025402847,14
4,99,0.06770000000000209,1.0,"[0.0925264, 0.0506702, 1.932472]","[0.1388323, -0.1121813, 1.185014]",10.59501,-0.9519321,6.682122,-5.407886,False,9.433638263520772,-7.969244043261715,14
5,99,0.08420000000000982,1.0,"[0.1844127, -0.0045003, 1.826202]","[0.1369018, -0.1136782, 1.184358]",7.679516,1.263265,6.593645,-5.482623,False,7.350790493928057,-6.344711163275271,14
6,99,0.10129999999998063,1.0,"[0.1805397, -0.0059905, 1.827577]","[0.1412947, -0.1140617, 1.181597]",7.702275,1.301698,6.819021,-5.513785,False,7.372667735861473,-6.3243267976493565,14
7,99,0.11820000000000164,1.0,"[0.2266739, -0.0301098, 2.083041]","[0.1427771, -0.1218813, 1.182316]",7.45041,0.6425238,6.885725,-5.885656,False,7.106984618068461,-6.688673301442703,14
8,99,0.13519999999999754,1.0,"[0.2281566, -0.0376241, 2.082935]","[0.1414092, -0.1219434, 1.188396]",7.380108,0.6294486,6.785812,-5.858715,False,7.050057008209522,-6.688954300745779,14
9,99,0.15170000000000528,1.0,"[0.250337, -0.0530422, 2.082396]","[0.1455086, -0.1202952, 1.187676]",7.293379,0.5177644,6.984809,-5.783549,False,6.970194046428981,-6.745999887483652,14
10,99,0.1682999999999879,1.0,"[0.2559561, -0.0512877, 2.082331]","[0.1438143, -0.114277, 1.187614]",7.291821,0.4850903,6.904625,-5.496313,False,6.965667549131501,-6.76522206340104,14
11,99,0.1852000000000089,1.0,"[0.4780996, -0.0813784, 3.243948]","[0.1454972, -0.1093037, 1.187337]",7.229067,0.5166788,6.986242,-5.259705,False,6.9192133278195715,-6.739803704735749,14
12,99,0.20199999999999818,1.0,"[0.4829885, -0.077444, 3.243609]","[0.1453256, -0.1035679, 1.187439]",7.252286,0.5218724,6.977489,-4.984699,False,6.938103333602834,-6.739191586408458,14
13,99,0.2189000000000192,1.0,"[0.4109805, -0.0489914, 2.454205]","[0.1485041, -0.1026796, 1.1864]",7.466712,0.8192908,7.134724,-4.946462,False,7.1377007561759,-6.585518669830509,14
14,99,0.23529999999999518,1.0,"[0.4121153, -0.0430886, 2.454557]","[0.1500617, -0.1032215, 1.188475]",7.415121,0.907024,7.196319,-4.963803,False,7.1057368963781045,-6.5279729504812245,14
15,99,0.2522000000000162,1.0,"[0.3956496, -0.0262309, 2.202868]","[0.1541092, -0.0974354, 1.187531]",7.804931,0.8212984,7.394107,-4.690538,False,7.405436907675075,-6.62030103533893,14
16,99,0.2687000000000239,1.0,"[0.396655, -0.0252063, 2.203214]","[0.1528915, -0.0958078, 1.187146]",7.827647,0.9007577,7.338673,-4.614017,False,7.431416288466121,-6.575568248880194,14
17,99,0.28539999999998145,1.0,"[0.3350101, -0.0274737, 1.787204]","[0.1529555, -0.0966504, 1.185742]",8.084012,1.242568,7.350312,-4.659903,False,7.668663234955873,-6.400015145199724,14
18,99,0.3054000000000201,1.0,"[0.3349285, -0.0297514, 1.790538]","[0.1435811, -0.098126, 1.191086]",8.086077,1.153725,6.873631,-4.709599,False,7.661339772630334,-6.452951708589346,14
19,99,0.3242999999999938,1.0,"[0.2876827, 0.0470471, 2.133491]","[0.1326708, -0.0988761, 1.196416]",8.196844,1.611729,6.327688,-4.724391,False,7.795131926098363,-6.192966464962764,14
20,99,0.3353999999999928,1.0,"[0.2881204, 0.0484075, 2.130347]","[0.1328268, -0.0999171, 1.19233]",8.326834,1.579364,6.3566,-4.790187,False,7.894692040320821,-6.225996926127543,14
