frame,PathIDX,seconds,gaze_confidence,gaze_vector,target_vector,gaze_vis_x,gaze_vis_y,target_vis_x,target_vis_y,left_right_eye_is_blinking,gaze_x_recal,gaze_y_recal,correction_index
0,99,0.0,0.9,"[-0.1903235, 0.1615059, 0.5620769]","[-0.2221999, 0.1987, 0.8645003]",-26.30479,26.64792,-14.41455,12.94426,False,-16.971841927051628,12.332461575368814,22
1,99,0.01619999999996935,0.9,"[-0.1891913, 0.1607927, 0.5624211]","[-0.2222001, 0.1987, 0.8645005]",-26.30649,26.52963,-14.41455,12.94426,False,-16.985112293301267,12.262452446757923,22
2,99,0.03269999999997708,0.9,"[-0.1901004, 0.1560246, 0.5558777]","[-0.2222002, 0.1987, 0.8645003]",-26.11913,26.78881,-14.41456,12.94426,False,-16.810779362773335,12.396314568595432,22
3,99,0.04939999999999145,0.9,"[-0.1903381, 0.1545201, 0.5558764]","[-0.2222, 0.1987, 0.8645002]",-26.10277,26.84854,-14.41455,12.94426,False,-16.791816675992344,12.430016582158032,22
4,99,0.06609999999994898,1.0,"[-0.1781617, 0.1402297, 0.5024961]","[-0.2221999, 0.1987, 0.8645]",-26.44603,27.77177,-14.41455,12.94426,False,-16.970260533718513,13.014344968404338,22
5,99,0.08339999999998327,1.0,"[-0.1800025, 0.1405386, 0.5016832]","[-0.2222002, 0.1987, 0.8645005]",-26.42529,27.70277,-14.41456,12.94426,False,-16.960811418267713,12.971196371916836,22
6,99,0.09969999999998436,0.9,"[-0.1796776, 0.1548903, 0.4419505]","[-0.2221999, 0.1987, 0.8645002]",-26.1511,27.60409,-14.41455,12.94426,False,-16.753873714062916,12.883479076071936,22
7,99,0.11629999999996699,0.9,"[-0.1797559, 0.1551583, 0.4420319]","[-0.2222, 0.1987, 0.8645002]",-26.16187,27.55949,-14.41455,12.94426,False,-16.766889306587846,12.858160213955802,22
8,99,0.1332999999999629,0.4,"[-0.2082145, 0.1950188, 0.445659]","[-0.2222001, 0.1987, 0.8645003]",-24.54205,25.51623,-14.41456,12.94426,False,-15.691595134795397,11.47346031179558,22
9,99,0.151299999999992,0.4,"[-0.207861, 0.1956723, 0.4456823]","[-0.2222, 0.1987, 0.8644999]",-24.6309,25.53543,-14.41456,12.94427,False,-15.759940459225101,11.494303304970185,22
10,99,0.1671999999999798,0.4,"[-0.2193999, 0.2133284, 0.4484256]","[-0.2222001, 0.1987, 0.8645003]",-24.18704,25.31436,-14.41456,12.94426,False,-15.43113152342753,11.31591681594584,22
11,99,0.18309999999996762,0.4,"[-0.2194175, 0.2140643, 0.4472839]","[-0.2222001, 0.1987, 0.8645004]",-24.38375,25.33007,-14.41456,12.94426,False,-15.585146763816523,11.346161137271157,22
12,99,0.20009999999996353,0.4,"[-0.2275185, 0.2249382, 0.4482666]","[-0.2222, 0.1987, 0.8645002]",-24.14729,24.87096,-14.41456,12.94426,False,-15.444391274703781,11.048587897787591,22
13,99,0.21739999999999782,0.4,"[-0.2279312, 0.225692, 0.4478285]","[-0.2222001, 0.1987, 0.8645002]",-24.10139,24.8017,-14.41456,12.94426,False,-15.415066624077491,11.002608959006263,22
14,99,0.23399999999998045,0.4,"[-0.2308942, 0.2326605, 0.4487359]","[-0.2221999, 0.1987, 0.8645002]",-23.64664,24.22539,-14.41455,12.94427,False,-15.113457880114213,10.612274809672282,22
15,99,0.251199999999983,0.4,"[-0.2305205, 0.233364, 0.4486368]","[-0.2222002, 0.1987, 0.8645005]",-23.59729,24.15214,-14.41456,12.94426,False,-15.081806513950154,10.563561369036321,22
16,99,0.268100000000004,0.4,"[-0.2289314, 0.2308288, 0.4488611]","[-0.2222, 0.1987, 0.8645002]",-23.40695,23.71048,-14.41455,12.94426,False,-14.975773030535654,10.281247877784033,22
17,99,0.2852999999999497,0.4,"[-0.2287837, 0.2295658, 0.449628]","[-0.2222002, 0.1987, 0.8645003]",-23.52699,23.82187,-14.41456,12.94426,False,-15.059495550025693,10.360111240193227,22
18,99,0.30239999999997735,0.4,"[-0.2230663, 0.2235098, 0.4494456]","[-0.2222, 0.1987, 0.8645]",-23.76084,23.37925,-14.41456,12.94427,False,-15.289096304215269,10.122345770401335,22
19,99,0.31929999999999836,0.4,"[-0.2231852, 0.2238788, 0.4495085]","[-0.2222, 0.1987, 0.8645003]",-23.57881,23.19756,-14.41455,12.94426,False,-15.16342667388889,9.995174999472972,22
20,99,0.3352999999999611,0.4,"[-0.2202691, 0.2192171, 0.4484727]","[-0.2222, 0.1987, 0.8645003]",-23.70436,23.04967,-14.41455,12.94426,False,-15.277647499554886,9.920774989650639,22
21,99,0.3580000000000041,0.4,"[-0.2184915, 0.2209003, 0.4496698]","[-0.2222001, 0.1987, 0.8644999]",-23.62774,22.99022,-14.41456,12.94427,False,-15.223034084196007,9.877349589843515,22
22,99,0.3698999999999728,0.4,"[-0.2220899, 0.225448, 0.4492703]","[-0.2222, 0.1987, 0.8645002]",-24.05961,23.21252,-14.41455,12.94426,False,-15.542234835563116,10.055190646822297,22
23,99,0.38769999999999527,0.4,"[-0.2224065, 0.224591, 0.4498771]","[-0.2222, 0.1987, 0.8645003]",-23.94769,23.18584,-14.41455,12.94426,False,-15.456395080932714,10.027455463736967,22
24,99,0.4035999999999831,0.4,"[-0.2204791, 0.2270363, 0.4496736]","[-0.2222, 0.1987, 0.8644999]",-23.99883,23.60031,-14.41456,12.94427,False,-15.4550615430049,10.278829599425691,22
25,99,0.420599999999979,0.4,"[-0.2205183, 0.2278299, 0.4500787]","[-0.2221999, 0.1987, 0.8644999]",-23.91811,23.61386,-14.41455,12.94427,False,-15.3898453495043,10.278284253262015,22
26,99,0.4370999999999867,0.4,"[-0.2242182, 0.2373831, 0.4507751]","[-0.2222, 0.1987, 0.8645]",-23.56584,23.2771,-14.41456,12.94426,False,-15.145148315834904,10.04099227420037,22
27,99,0.453899999999976,0.4,"[-0.2242793, 0.2369695, 0.4513075]","[-0.2221999, 0.1987, 0.8645001]",-23.55999,23.19905,-14.41455,12.94427,False,-15.148389696083521,9.994057392240403,22
28,99,0.4701999999999771,0.4,"[-0.2216142, 0.2360019, 0.4513516]","[-0.2222001, 0.1987, 0.8645004]",-23.37201,22.61032,-14.41456,12.94426,False,-15.05905015968967,9.624727732382055,22
29,99,0.4873999999999796,0.4,"[-0.2219648, 0.2358153, 0.4518508]","[-0.2221999, 0.1987, 0.8645001]",-23.4253,22.86952,-14.41455,12.94426,False,-15.0750711573543,9.784197715144991,22
30,99,0.5039999999999623,0.4,"[-0.2055939, 0.214919, 0.4502588]","[-0.2222, 0.1987, 0.8645003]",-23.31396,22.94357,-14.41455,12.94426,False,-14.979534881576177,9.81629455796083,22
31,99,0.5210999999999899,0.4,"[-0.206451, 0.2151174, 0.4502862]","[-0.2222, 0.1987, 0.8644999]",-23.11693,23.01609,-14.41456,12.94427,False,-14.816371426952779,9.838369389990863,22
32,99,0.5410999999999717,0.4,"[-0.202467, 0.213222, 0.4507822]","[-0.2222, 0.1987, 0.8645002]",-23.37098,23.58108,-14.41456,12.94427,False,-14.960366223748535,10.200639735946904,22
33,99,0.5541999999999803,0.4,"[-0.2038287, 0.2128501, 0.4496768]","[-0.2222001, 0.1987, 0.8645002]",-23.25657,23.59549,-14.41456,12.94426,False,-14.868414286323214,10.197021356758189,22
34,99,0.5704999999999814,0.4,"[-0.201457, 0.2083126, 0.4493673]","[-0.2222002, 0.1987, 0.8645005]",-23.07308,23.93143,-14.41456,12.94426,False,-14.689403834827802,10.376842314422522,22
35,99,0.5874000000000024,0.4,"[-0.2013238, 0.207962, 0.4500358]","[-0.2221999, 0.1987, 0.8645001]",-23.02413,23.92827,-14.41455,12.94427,False,-14.651002601810475,10.369760844240776,22
36,99,0.6037000000000035,0.4,"[-0.1967625, 0.2021962, 0.4493743]","[-0.2222, 0.1987, 0.8645004]",-22.69285,24.12035,-14.41455,12.94426,False,-14.369592704803804,10.448500115912033,22
37,99,0.6209999999999809,0.4,"[-0.1965784, 0.2017901, 0.4500083]","[-0.2222002, 0.1987, 0.8645003]",-22.6917,24.23682,-14.41456,12.94426,False,-14.35694087975928,10.517487806995018,22
38,99,0.6370999999999754,0.4,"[-0.1945038, 0.1973367, 0.4493222]","[-0.2221999, 0.1987, 0.8645]",-22.66401,24.31318,-14.41455,12.94427,False,-14.327339490283912,10.559852512263568,22
