frame,PathIDX,seconds,gaze_confidence,gaze_vector,target_vector,gaze_vis_x,gaze_vis_y,target_vis_x,target_vis_y,left_right_eye_is_blinking,gaze_x_recal,gaze_y_recal,correction_index
0,99,0.0,0.7,"[0.021923, -0.0071947, 0.8942926]","[-0.2222, 0.1987, 0.8645]",2.402678,0.224977,-14.41456,12.94426,False,1.5857991578164596,-1.4879875444772113,11
1,99,0.01630000000000109,0.7,"[0.0211365, -0.0077723, 0.8944639]","[-0.2222, 0.1987, 0.8645001]",2.380823,0.1768994,-14.41455,12.94426,False,1.5652877434262105,-1.5328221319276611,11
2,99,0.03299999999998704,0.7,"[0.024945, -0.0099922, 1.019587]","[-0.2221999, 0.1987, 0.8645002]",3.022613,0.5674549,-14.41455,12.94426,False,2.1747888002218407,-1.1964730903310992,11
3,99,0.04970000000000141,0.7,"[0.0243577, -0.0101506, 1.019025]","[-0.2222001, 0.1987, 0.8645001]",3.334319,0.7630531,-14.41456,12.94426,False,2.4707711461469275,-1.0274395160253973,11
4,99,0.06649999999999068,0.7,"[0.0274134, -0.0022434, 0.9132077]","[-0.2221999, 0.1987, 0.8644999]",3.366446,0.7285597,-14.41455,12.94427,False,2.5016610501506307,-1.062475335093405,11
5,99,0.08310000000000173,0.7,"[0.0276274, -0.0025469, 0.9139551]","[-0.2221999, 0.1987, 0.8645002]",3.329168,2.574782,-14.41455,12.94426,False,2.453144026898776,0.7118172184251361,11
6,99,0.09999999999999432,0.7,"[0.0278943, 0.0202852, 0.736847]","[-0.2222001, 0.1987, 0.8645003]",3.357281,2.535801,-14.41456,12.94426,False,2.480236227896426,0.6727149762564149,11
7,99,0.11650000000000205,0.7,"[0.0280365, 0.0206971, 0.73747]","[-0.2221998, 0.1987, 0.8645002]",3.699236,1.77876,-14.41454,12.94427,False,2.8117597595895827,-0.07443633949289596,11
8,99,0.13329999999999131,0.7,"[0.0338449, 0.0095516, 0.9250519]","[-0.2222, 0.1987, 0.8645001]",3.65534,1.876303,-14.41456,12.94426,False,2.7692002742810122,0.021822547745471432,11
9,99,0.14979999999999905,0.7,"[0.0341907, 0.0098415, 0.9246159]","[-0.2222001, 0.1987, 0.8645]",2.064503,3.563637,-14.41456,12.94427,False,1.23976584214028,1.736846363025831,11
